review_id,reviewer_name,company_name,company_slug,company_url,rating,review_text,review_url,has_images,page
6906,Yana,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Səhifəyə başqa şəkil qoyub, evə pis mal göndərən fırıldaqçı yığını.",https://beledci.az/umico/6906,False,1
6905,Həqiqət,Bolt,/bolt,https://beledci.az/bolt,1,"Bu gün səhər saat 11:55-də kartımdan 4.20 manat Bolt taksiyə ödəniş olunub, lakin 12.01.2026-cı il 16:52-də qeyd olunub, bu nə deməkdir? Mən evdə ola-ola, uşağım dərsdə ola-ola pul çıxılıb?",https://beledci.az/bolt/6905,False,1
6904,Vusal,MilliÖN,/million,https://beledci.az/million,1,"Bu ayın 4-cü ödənişini etmişəm, nömrəmə 40 AZN, nömrəmdən 40 manat çəkiblər, köçürmə etmirlər. M10, bu gün də atın 15, bu nədir edirlər? 11 gündür, mənim 40 manatımı qaytarmırlar.",https://beledci.az/million/6904,True,1
6901,Anonim,Yango,/yango,https://beledci.az/yango,1,"Avtomobillərdə siqaret çəkilir, xidmət 0 səviyyəsində, komfort isə ekonomdan da bərbad gündədir! 2 sifariş və kart görəndə elə bil sürücü düşmən görür.",https://beledci.az/yango/6901,False,1
6896,Saida,Expargo,/expargo,https://beledci.az/expargo,1,"Ужасная работа: товар приходит, но не дают знать SMS на номер, что посылка дошла, не отправляют, заставляют ждать неделями.",https://beledci.az/expargo/6896,False,1
6893,Nuray,Bolt,/bolt,https://beledci.az/bolt,3,"Salam, tətbiqdə yazılır ki, sürücü 10 dəqiqəyə çatır, nə qədər keçir, zəng edirəm, açmır, gəlmir ki, gəlmir. Vacib deyilsə niyə taksinizi sifariş verim!",https://beledci.az/bolt/6893,False,1
6892,Humay,KATV1,/katv1,https://beledci.az/katv1,1,"0 olsa, onu qoyardım, təəssüf 1 ulduzdan başlayır.",https://beledci.az/katv1/6892,False,1
6890,Nur,Bolt,/bolt,https://beledci.az/bolt,1,"Salam, biz kartla ödəniş etdik, gözlədik, gəlmədi. Uşaqla küçədə yolda qaldıq. Sonra zəng etdik, dedi səhv yerə girdim, sizi gözləyirəm. Biz də getdik, yarı yolda saldı, dedi səhv sərnişin imiş. Mən Bakıya gedirdim, nəyəsə bizim pulu karta geri atmadı. Xahiş edirəm, sizdən bizə yardım edin, o pulu görə bilmirəm. Zəng edirik, açmırlar, ona əsəb oluruq, plus da kartdan pul çıxır.",https://beledci.az/bolt/6890,False,1
6888,Расим,Nar Mobile,/nar,https://beledci.az/nar,1,"Отвратительный сервис, точнее — открытое издевательство над абонентом. Качество услуг не соответствует ценам. Очень много недовольных абонентов, но они молчат, ибо бесполезно: нет обратной связи, одни отписки от главного офиса. К тому же угрожают, чтобы не писать письма в форме претензий. А те, кто пишет такие письма, очень жалеют о последствиях. Система услуг замкнута на прибыли, а не на оказании услуг и повышении качества и лояльности абонентов. Да, впрочем, не жду никаких улучшений, наоборот — деградирует по всем параметрам, структурно... все проблемы закрываются неэффективно, то есть за счет абонентов.",https://beledci.az/nar/6888,False,1
6885,Səməd,Starex,/starex,https://beledci.az/starex,1,"İşləyə bilmirsinizsə, şirkəti bağlayın.",https://beledci.az/starex/6885,False,1
6884,Səməd,Starex,/starex,https://beledci.az/starex,1,Azərbaycanın ən pis ən problemli daşıyıcı şirkətisiniz. Müştərilərlə davranışınız çox pis hörmətsizlik və kobudluqdan başqa heç nə bacarmırsınız.,https://beledci.az/starex/6884,False,1
6877,Firuzə,Park Cinema,/park-cinema,https://beledci.az/park-cinema,1,"Metro Park Cinema: люди разговаривают, ходят, когда идет фильм. Нет охраны, чтобы успокоить людей и предупредить, что люди пришли отдыхать, наслаждаться фильмом. Ужас.",https://beledci.az/park-cinema/6877,False,1
6876,Humay,Kapital Bank,/kapital-bank,https://beledci.az/kapital-bank,1,"Ən bərbad bankdır. Metrodan ödəniş etmədiyim halda hesabdan pul çıxılır, şikayət etdikdə isə (offline rejimdə istifadə etmisiniz, əgər etməmisinizsə, Bakı karta müraciət edin) deyilir. Ödənişi siz çıxırsınız, Bakı karta nə dəxli var deyirəm, cavab yoxdur. Kartımı blokladım. Bu vəziyyəti yaşayan tək mən deyiləm. Keçmişəm başqa banka, çox rahatdır, heç bir əlavə məbləğ silinmir.",https://beledci.az/kapital-bank/6876,False,1
6875,Emil,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Bu nədir, adamı 2 saatlıq çatdırma vurmuşam, gəlib çıxmır. Canımız çıxır gətirməyə, nə qaynar xəttə müraciət etmək olur, nə də əlaqə mərkəzinə.",https://beledci.az/umico/6875,False,2
6874,Malik,Yango,/yango,https://beledci.az/yango,1,"Taksi ünvanından kənar saxlayıb, 'gözlə məni' deyir. Oturursan maşına, deyir: 'Karta ata bilərsən, daha sonra deyir az yazıb qiymətlə razı deyiləm.' Nə badə, siz imtina edərsiniz, sizdən pul çıxacaq. Qoy özü imtina vursun.",https://beledci.az/yango/6874,False,2
6873,Anonim,Oba Market,/oba-market,https://beledci.az/oba-market,1,"Koroğlu ərazisində ədliyyə hərbi hissəsinin yanındakı Oba Market axşam vaxtı kassa təhvili adıyla 40 dəqiqə obyekti bağlı saxlayırlar, müştəri qəbul etmirlər.",https://beledci.az/oba-market/6873,False,2
6872,Vüqar,Bolt,/bolt,https://beledci.az/bolt,1,"Mən səhər Masazıra Boltdan taksi çağırdım, tətbiqdə 19.40 seçdim. Dəqiq ünvana çatanda 30 AZN dedi. Öz proqramımda baxdım, 30 AZN yazmışdı. Evdə yenə yoxladım, həmin ünvana 21 yazdı. Başa düşürəm, ayrı-ayrı saatlarda qiymət dəyişir, deyə 30 AZN niyə belə olur? Sürücünün günahı deyil, yəqin siz tərəfdən belə olur.",https://beledci.az/bolt/6872,False,2
6870,Tunar,Temu,/temu,https://beledci.az/temu,2,"30 dekabr tarihinde Temu tətbiqi üzerinden bisiklet maşa pompası siparişi verdim. Siparişimin izleme numarası LMK006151960-dır. Üzerinden günlər keçməsinə bakmayarak mahsul hələ də çatdırılmayıb və statusda yalnız “ixrac bəyanı tamamlandı” görsənir, daha heç bir hərəkət yoxdur.

Çindən gələn bir mahsul üçün belə bu qədər gecikməni normal hesap etmirəm. Məhsulu aktiv şekilde istifadə etməyim lazım olduğu üçün bu vəziyyət məni cox narahat edir.

Sifarişimin daha artık gecikmədən tez bir zamanda kuryerə təhvil verilib mənə çatdırılmasını fahiş ederim. Gecikmə səbəbi barədə də aydın məlumat verilməsini istəyirəm.",https://beledci.az/temu/6870,True,2
6869,Sabir,Azeronline,/azeronline,https://beledci.az/azeronline,1,"Salam, mən Xəzər rayon, Buzovna ərazisində yaşayıram. Dəfələrlə əməkdaşlarınıza bildirmişəm. Mənim həyətə giriş qapıma sizin internet dirəyi mane olur. Xahiş edirəm 2-3 metr kənara çəkəsiniz. Müharibə veteranı Qasımov Sabir Vəli, 050 XXX-XX-XX əlaqə.",https://beledci.az/azeronline/6869,False,2
6868,Fuad,Nar Mobile,/nar,https://beledci.az/nar,1,"Rəyim bu lotereya çıxana qədər yaxşı idi, amma indi tam tərsi. Şirkət işçiləri özbaşınalıq edirlər. Lotereya adı ilə mənim icazəm olmadan məndən pul çıxıblar, istifadə edirlər ki, dənizdəyəm və heç yerə zəng çatmır. Bunun qarşısını alın.",https://beledci.az/nar/6868,False,2
6864,Çırax,Bolt,/bolt,https://beledci.az/bolt,1,"Salam, mən imtahana gecikdiyim halda taksi sifariş vermişəm və sürücü çatdığı halda yanımdan keçib getdi, sonra mənə zəng elədi ki gəlirəm, amma daha sonra imtina etdi. Bəlkə də özü bunu görəcək, insafın olsun biraz.",https://beledci.az/bolt/6864,True,2
6862,Amil A.,Aztelekom,/aztelekom,https://beledci.az/aztelekom,1,"25 dəqiqədir internet yoxdur, kabel qırılıb, gəlib maraqlanan yoxdur. Tək mənim yox, küçədə bir neçə nəfərin interneti işləmir. Bu günə kimi, 5 yanvara qədər hər gün 170 qaynar xəttə zəng edirəm, müraciətiniz qeyd alındı yazır, sonra həll edildi yazır, amma heç kim gəlmir, baxmır, yenə həll edildi yazır.",https://beledci.az/aztelekom/6862,True,2
6861,Ofeliya,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Издевательское отношение к клиенту. Каждый сотрудник кормил завтраками, что сегодня будет доставка.",https://beledci.az/umico/6861,False,2
6860,Emilya,Bakcell,/bakcell,https://beledci.az/bakcell,1,"Баксель — самый мошеннический провайдер в Азербайджане: списывают деньги с баланса за услуги и даже не спрашивают согласия абонента. По дороге в район у меня закончились МБ, они автоматически стали списывать 0,49 азн. за 1 МБ! Там не было опции «стоп», и потом присылают СМС: «Пополните баланс или возьмите кредит», при том что в месяц на мой телефон было зачислено 26 азн. Также они присылают по 10–15 СМС в сутки с предложением купить у них лотереи. Сегодня я поменяла провайдера, с меня хватит.",https://beledci.az/bakcell/6860,False,2
6858,Заур,Bakcell,/bakcell,https://beledci.az/bakcell,1,Очень плохо стал работать оператор. Ни грамма уважения к клиентам. Воруют деньги нагло.,https://beledci.az/bakcell/6858,False,2
6857,Ulya,McDonald's,/mcdonalds,https://beledci.az/mcdonalds,3,"Salam. Nərimanov filialında təqdimatçı Nərmin yazılıb qadının yaxalığında, çox kobud cavab verir. Ağız büzür. Müştərilərlə yersiz danışır.",https://beledci.az/mcdonalds/6857,False,2
6855,Bharat Bhushan Bansal,Kapital Bank,/kapital-bank,https://beledci.az/kapital-bank,1,"My money is stuck into the ATM Machine 300USD, no one has helped to solve the issue my complaint ID no BR6365749. How I contact them now I don't know. I am in India right now they say my money was credited in account 5 days ago, but still no response from the bank side. My Money is stuck in ATM on 22 december 2025 but still no one helps me. ATM ID is ATM A0100269.",https://beledci.az/kapital-bank/6855,False,2
6854,Sabuhi B.,AZAL,/azal,https://beledci.az/azal,1,"26 dekabr 2025-ci ildə AZAL-ın 11:30 Trabzon reysi ilə uçmuşam. Qeydiyyat bölməsində yükü təhvil verəndə Cəlil Sadıqov adlı işçi yaxınlaşıb, əlimdə olan 10 kq-lıq yükə görə 140 AZN ödəməli olduğumu bildirdi. Mənim biletimdə 10 kq və 23 kq yük yeri ödənilmişdi. Mən 140 AZN ödədim. Amma düşünürəm ki, bu qanunsuz idi və bu yük biletdə var idisə, məndən niyə 140 AZN alınmalı idi?",https://beledci.az/azal/6854,False,2
6853,Aytən,Baktelecom,/baktelecom,https://beledci.az/baktelecom,1,"Üç gündür, internetim zədələnib, işləmir. Hər yerə müraciət edirəm, gəlib düzəldən yoxdur. Belə məsuliyyətsizlik olar, nə internet çəkir, adamın olmasa, nə işin həll olunur. Bunlara xahiş edirəm, nəzarət edin.",https://beledci.az/baktelecom/6853,False,2
6852,Elgiz,Kontakt Home,/kontakt-home,https://beledci.az/kontakt-home,1,"Məhsulları keyfiyyətsizdir, mən TV aldım 1700 manata. 10 ayda TV xarab oldu, zavod qüsuruna görə qarantiya versələr də, mənə problem yaşatdı, heç nə almayın.",https://beledci.az/kontakt-home/6852,False,2
6851,Аноним,Baktelecom,/baktelecom,https://beledci.az/baktelecom,1,"Мало того, что этот провайдер и так не был хорошим, после наступления нового года он абсолютно скатился: только заплатила эти 27 манат, но он всё ещё выключается сам по себе каждые 2 минуты, буквально. Это невыносимо, сделайте уже что-нибудь.",https://beledci.az/baktelecom/6851,False,2
6850,Аноним,Bakcell,/bakcell,https://beledci.az/bakcell,1,"Постоянно воруют деньги. Загрузишь пару манат или сядет половина (в лучшем случае) или вообще не сядет. Дозвониться невозможно — там ИИ, в чате пишут ерунду. Так и живем!!!",https://beledci.az/bakcell/6850,False,2
6848,Саида А.,Kontakt Home,/kontakt-home,https://beledci.az/kontakt-home,1,"Купили комби онлайн. Сказали, после установки с нашей стороны сообщить для запуска аппарата со стороны сотрудников компании. Мы так и сделали, сообщив сразу после установки. Сказали, в течение 3-х рабочих дней запустят. Прошло уже около двух недель. Аппарат не запущен. Звоню каждый день на горячую линию и слышу в ответ, что перенаправят жалобу. И никаких действий не происходит. И нам приходится в эти холодные дни сидеть и ждать, когда соизволят выполнить свои обязанности со стороны сферы услуг.",https://beledci.az/kontakt-home/6848,False,2
6847,Rəfiqə,Baku Electronics,/baku-electronics,https://beledci.az/baku-electronics,1,"Sizdən çox narazıyam. Dekabrın 29-da biz paltaryuyan və telefon almışdıq. Sizdən 2.000 manatlıq mal almışıq, bizə demədilər ki, bayramdan sonra gələcək servis. Çatdırılma pulsuz dediniz, çatdıran insanlar xərci ödədilər. Dedilər, 143-ə yığın, ""servis çağırın"", yığıram, üzümə ad qoyurlar. 143 zəngləri açmır, məhsulları almışam ki, evin ortasında qalsın? Yanvarın 3-də hələ də bizə zəng olunmayıb; vaxtsızlıq ayın 2-si. Mən sizin filialınıza yaxınlaşıb çatdırılma, quraşdırılması pulsuz olmalı olan məhsullar üçün əlavə servis işlətmişəm, ən azından öz cibimdən pul ödəyim, gəlib quraşdırsınlar. Çox məsuliyyətsiz.",https://beledci.az/baku-electronics/6847,True,2
6846,Natiq,Bolt,/bolt,https://beledci.az/bolt,1,"Bolt çatdırılmadan istifadə etməyin. Çatdırılmamış əşyaya görə Bolt çatdırılma xidmətini təşkil edənlər heç bir məsuliyyət daşımırlar. Göndərdiyiniz bağlama, əşya itərsə, sizə kompensasiya filan ödənilməyəcək. Boltdan çatdırılma xidməti sifariş etdik. Sürücü 7 dəqiqəlik yol getməli idi. Sürücü əks istiqamətdə hərəkət etdiyi üçün ona tətbiq üzərindən yazdıq. 21 dəqiqə sonra sürücü cavab verdi ki, üzrü sayın, proqram yolu düzgün göstərmədiyi üçün əks istiqamətə gedirəm. Daha sonra isə sürücüyə zəng də çatmadı, yazılmış mesajlara da cavab vermədi. Bolta şikayət etdikdə isə qəribə cavab verdilər, əlavə edilmiş cavablarına baxa bilərsiniz. 3-4 saatdan sonra sürücü axır ki zəng etdi, bağlamanı və ödənişi geri qaytardı.",https://beledci.az/bolt/6846,True,2
6844,İstifadəçi,Oba Market,/oba-market,https://beledci.az/oba-market,1,"Qubadlıda olan Oba marketdə antisanitariya, gigiyena və müştəri xidmətləri heç də ürək açan deyil. İşçilər müştərilərlə sərt, acı, hətta söyüşlə belə danışırlar. Yeməyə ərzaq almaq istəyirsən, kassanın tozunu, vitrinlərin çirkab içində olmasını və yerdəki kafeldə olan palçığı gördükdən sonra yemək yeməyə iştah qalmır.",https://beledci.az/oba-market/6844,False,2
6843,Anonim,Araz Supermarket,/araz-supermarket,https://beledci.az/araz-supermarket,3,"Neftçilər 2 filialının administratoru Fərqanədən şikayətçiyəm. Hamıya acı danışır. Vəzifəsini düzgün yerinə yetirmir, qışqırır, özünü normal aparmır. Və qarşısı alına bilmir.",https://beledci.az/araz-supermarket/6843,False,2
6841,Rüstəmova,Bolt,/bolt,https://beledci.az/bolt,1,"5 nəfər idik və biri uşaq idi, ona görə əlavə 3 AZN pul istədi. Yol boyu təhqir edirmiş kimi danışdı. Sonra isə saxla dediyimiz halda saxlamadı, bir küçə gedəndən sonra saxlayıb 2 manatımızı aldı. Gəncədə qırmızı Nisan, 20-EN-555 idi, səhv etmirəmsə Vüsal idi adı da. Məncə, işə götürəndə görün necə birini götürürsünüz, camaatdan istifadə edirlər.",https://beledci.az/bolt/6841,False,2
6840,Murad,Oba Market,/oba-market,https://beledci.az/oba-market,1,"Oba Market Neftçilər, Real Şadlıq Sarayının yanı. Məhsullar bərbad vəziyyətdədir, çörəklər tarakanla doludur, dəfələrlə şahidi olmuşuq, düzəliş olunmur, tədbir görülsün.",https://beledci.az/oba-market/6840,False,2
6835,Məhəmməd,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Bu nədir? Tarix 31 göstərir, çatdırılacaq? İndi sifariş edirik, səhərisi gün sifarişim vaxtı dəyişir, olur 10-nu, belə şey olar?",https://beledci.az/umico/6835,False,2
6834,Maksim,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Два дня назад сделал заказ LED-проектора для ребёнка, с мыслью, что доставят курьером в указанный срок — 31 декабря до 15:00; но по какой-то причине забыли отдать его курьеру, и это означает, что вечером нужно было искать что-то другое. Спасибо вам за испорченную улыбку ребёнка. С 2026 вас и таких же успехов.",https://beledci.az/umico/6834,True,3
6833,Adil,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Dələduzlardır. Kim əsəblərini qoruyursa, bir marketdən uzaq olsun. Satıcılar aldadırlar. Bir marketlə əlaqə saxlamaq olmur. 10 gündür rəy yazmışam, hələ rəylərin arasında tapa bilmirəm.",https://beledci.az/umico/6833,False,3
6832,Rasim,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Çox keyfiyyətsiz servis təqdim edir. Sifariş edirsən, qəbul edirlər, SMS gəlir ki, bu gün çatdırılma olacaq, bir neçə gün keçir, zəng edirsən, bir təhər düşürsən onlara, cavab verirlər ki, mal qurtarıb.",https://beledci.az/umico/6832,False,3
6829,Kənan,Bolt,/bolt,https://beledci.az/bolt,1,"Salam, hər vaxtınız xeyir, necəsiniz. Xaçmaz rayonundan yazıram. Niyə bu taksilər 4 manatlıq yolu 8 manat istəyir? Xahiş edirəm, bununla bağlı tədbir görəsiniz?",https://beledci.az/bolt/6829,False,3
6828,Leyla,Leobank,/leobank,https://beledci.az/leobank,1,"Salam, mən bank hesabıma daxil ola bilmirəm. Özüm İtaliyadayam. Messenger vasitəsilə əlaqə saxlamağa çalışdım. Leobangın əməkdaşı ya operatoru mənə kömək etmədi, mənə təcili lazım olduğunu dəfələrlə vurğuladım. Mən Leobankın müştərisiyəm. Sizin əməkdaş Hidayət M. öz bank müştərisinə sayğısızlıq edir və saymazlıq göstərir. Və mən Leobankın müştərisi olaraq narazılığımı və şikayətimi bildirirəm.",https://beledci.az/leobank/6828,False,3
6826,Aytəkin,Birmarket (Umico),/umico,https://beledci.az/umico,1,"Belə olmaz, sifarişi bu gün-sabah deyə-deyə uzadırsınız, başa düşmürəm, siz nə etmək istəyirsiniz. 27 sifariş vermişəm, hələ mənim sifarişimdən bir xəbər yoxdur, konkret adamla məzələnməkdir bu, vallah.",https://beledci.az/umico/6826,False,3
6825,Leyla,Oba Market,/oba-market,https://beledci.az/oba-market,1,"Salam. Bir neçə gün əvvəl Ukrayna dairəsindəki mağazadan alış-veriş edərkən pulum çatmadı, bir məhsulu silin dedim, mənimlə kobud danışdılar. Başa düşmədim, məhsul silmək belə böyük problemdir ki? Özünü müdir deyən şəxs, bir xanım, mənimlə kobud danışdı. Sizdə çox özbaşınalıq var. Mağazaya normal insanları götürün, zəhmət olmasa. Mən istəyirdim, daha yuxarıya şikayət edim. Yenə nəzərə alınmazsa, yazacağam. Bir günorta getmişdim, mağaza bağlı idi. Təmizlik axşam işdən sonra görülür. Gündüz vaxtı mağaza niyə bağlı olur ki? İş saatını 7-11 yazıb vurmusunuz qapınıza. Mənim evimin yanındadır, oradan bazarlıq edirəm. Nəzərə almağınızı xahiş edirəm.",https://beledci.az/oba-market/6825,False,3
6824,Nicat S.,Birmarket (Umico),/umico,https://beledci.az/umico,1,Xidmətiniz pisdir. Ürəyiniz istədiyi kimi çatdırılma gününü və saatını dəyişirsiniz.,https://beledci.az/umico/6824,False,3
6823,Vüsal,Starex,/starex,https://beledci.az/starex,1,"Malım çox yubadılıb, başqa yerə göndərilib, indi də yerli anbarda saxlanılır. Mən uşaqlara hədiyyə almışam, bayramla bağlıdır, amma bayramdan sonra gələcəksə, nəyəsə lazımdır.",https://beledci.az/starex/6823,False,3
6822,Zaur,Bolt,/bolt,https://beledci.az/bolt,2,"Salam, Masazır Sədərək, Ticarət Mərkəzi 10.50. Mən də yazmışam: sürücünün proqramı sənə 12.50 yazmış, bu necə olar?",https://beledci.az/bolt/6822,False,3
6821,Ayan,Bolt,/bolt,https://beledci.az/bolt,1,"Mənim tətbiqdə 5 AZN qiymət göstərilirdi, ünvana çatanda sürücünün tətbiqində 7 AZN göstərildi. Sürücü 7 AZN tələb elədi. Zəhmət olmasa, belə vəziyyətlərə görə tədbir görün.",https://beledci.az/bolt/6821,True,3
6820,Fatimə,Oba Market,/oba-market,https://beledci.az/oba-market,1,"Salam. Binə qəsəbəsində, Bakavtomatın arxasında, asfalt tərəfdə yerləşən, Qarabağlı kişi salonunun yaxınlığındakı Oba marketin işçilərindən şikayətçiyəm, həm də çox. Qəbzdə göstərilən pulu göstərirəm; mənə pulun qalığını düzgün qaytarmır və hələ özünü düz çıxartmağa çalışırdı. Qaşlarını rəngləyən qadın idi. Heç səhvini də boynuna almadı. Zəhmət olmasa, bir tədbir görün, çox xahiş edirəm, insanları aldadıb pullarını mənimsəyirlər. Mənim yaşım azdır deyə məni də aldatmaq istədi; düzdür, payını orada verdim, amma tədbir görün, hər kəs mənim kimi açıq sözlü, ağıllı deyil; tədbir görsəniz sevinərəm. 🙏🏻",https://beledci.az/oba-market/6820,False,3
6818,Qüdrət,Kontakt Home,/kontakt-home,https://beledci.az/kontakt-home,1,"Mən 1 aydır məhsul almışam, hələ də çatdırılma olmayıb.",https://beledci.az/kontakt-home/6818,False,3
